Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                                   3             VDeleter<VkDescriptorPool_T*>::VDeleter(VDeleter<VkDevice_T*> const&, std::function<void (VkDevice_T*, VkDescriptorPool_T*, VkAllocationCallbacks*)>)::{lambda(VkDescriptorPool_T*)#1}::~function() <cycle 1> [807]
                0.00    0.00       1/157         HelloTriangleApplication::HelloTriangleApplication() [1301]
[622]    0.0    0.00    0.00       4         std::function<void (VkDevice_T*, VkDescriptorPool_T*, VkAllocationCallbacks*)>::~function() <cycle 1> [622]
                                   4             std::_Function_base::~_Function_base() <cycle 1> [237]
-----------------------------------------------
                                   3             VDeleter<VkPipelineLayout_T*>::VDeleter(VDeleter<VkDevice_T*> const&, std::function<void (VkDevice_T*, VkPipelineLayout_T*, VkAllocationCallbacks*)>)::{lambda(VkPipelineLayout_T*)#1}::~function() <cycle 1> [808]
                0.00    0.00       1/157         HelloTriangleApplication::HelloTriangleApplication() [1301]
[623]    0.0    0.00    0.00       4         std::function<void (VkDevice_T*, VkPipelineLayout_T*, VkAllocationCallbacks*)>::~function() <cycle 1> [623]
                                   4             std::_Function_base::~_Function_base() <cycle 1> [237]
-----------------------------------------------
                                   3             VDeleter<VkDevice_T*>::VDeleter(std::function<void (VkDevice_T*, VkAllocationCallbacks*)>)::{lambda(VkDevice_T*)#1}::~function() <cycle 1> [796]
                0.00    0.00       1/157         HelloTriangleApplication::HelloTriangleApplication() [1301]
[624]    0.0    0.00    0.00       4         std::function<void (VkDevice_T*, VkAllocationCallbacks*)>::~function() <cycle 1> [624]
                                   4             std::_Function_base::~_Function_base() <cycle 1> [237]
-----------------------------------------------
                                   3             VDeleter<VkDescriptorSetLayout_T*>::VDeleter(VDeleter<VkDevice_T*> const&, std::function<void (VkDevice_T*, VkDescriptorSetLayout_T*, VkAllocationCallbacks*)>)::{lambda(VkDescriptorSetLayout_T*)#1}::~function() <cycle 1> [809]
                0.00    0.00       1/157         HelloTriangleApplication::HelloTriangleApplication() [1301]
[625]    0.0    0.00    0.00       4         std::function<void (VkDevice_T*, VkDescriptorSetLayout_T*, VkAllocationCallbacks*)>::~function() <cycle 1> [625]
                                   4             std::_Function_base::~_Function_base() <cycle 1> [237]
-----------------------------------------------
                                   3             VDeleter<VkSurfaceKHR_T*>::VDeleter(VDeleter<VkInstance_T*> const&, std::function<void (VkInstance_T*, VkSurfaceKHR_T*, VkAllocationCallbacks*)>)::{lambda(VkSurfaceKHR_T*)#1}::~function() <cycle 1> [802]
                0.00    0.00       1/157         HelloTriangleApplication::HelloTriangleApplication() [1301]
[626]    0.0    0.00    0.00       4         std::function<void (VkInstance_T*, VkSurfaceKHR_T*, VkAllocationCallbacks*)>::~function() <cycle 1> [626]
                                   4             std::_Function_base::~_Function_base() <cycle 1> [237]
-----------------------------------------------
                                   3             VDeleter<VkInstance_T*>::VDeleter(std::function<void (VkInstance_T*, VkAllocationCallbacks*)>)::{lambda(VkInstance_T*)#1}::~function() <cycle 1> [797]
                0.00    0.00       1/157         HelloTriangleApplication::HelloTriangleApplication() [1301]
[627]    0.0    0.00    0.00       4         std::function<void (VkInstance_T*, VkAllocationCallbacks*)>::~function() <cycle 1> [627]
                                   4             std::_Function_base::~_Function_base() <cycle 1> [237]
-----------------------------------------------
                                   3             VDeleter<VkDebugReportCallbackEXT_T*>::VDeleter(VDeleter<VkInstance_T*> const&, std::function<void (VkInstance_T*, VkDebugReportCallbackEXT_T*, VkAllocationCallbacks*)>)::{lambda(VkDebugReportCallbackEXT_T*)#1}::~function() <cycle 1> [810]
                0.00    0.00       1/157         HelloTriangleApplication::HelloTriangleApplication() [1301]
[628]    0.0    0.00    0.00       4         std::function<void (VkInstance_T*, VkDebugReportCallbackEXT_T*, VkAllocationCallbacks*)>::~function() <cycle 1> [628]
                                   4             std::_Function_base::~_Function_base() <cycle 1> [237]
-----------------------------------------------
                0.00    0.00       2/4           VDeleter<VkSemaphore_T*>::~VDeleter() [821]
                0.00    0.00       2/4           std::enable_if<std::__and_<std::__not_<std::is_same<std::decay<VDeleter<VkSemaphore_T*>::VDeleter(VDeleter<VkDevice_T*> const&, std::function<void (VkDevice_T*, VkSemaphore_T*, VkAllocationCallbacks*)>)::{lambda(VkSemaphore_T*)#1}>::type, std::function<void (VkSemaphore_T*)> > >, std::__or_<std::is_void<void>, std::is_convertible<decltype ((__callable_functor((declval<std::decay<VDeleter<VkSemaphore_T*>::VDeleter(VDeleter<VkDevice_T*> const&, std::function<void (VkDevice_T*, VkSemaphore_T*, VkAllocationCallbacks*)>)::{lambda(VkSemaphore_T*)#1}>&>)()))((declval<VkSemaphore_T*>)())), void> > >::value, std::function<void (VkSemaphore_T*)>&>::type std::function<void (VkSemaphore_T*)>::operator=<VDeleter<VkSemaphore_T*>::VDeleter(VDeleter<VkDevice_T*> const&, std::function<void (VkDevice_T*, VkSemaphore_T*, VkAllocationCallbacks*)>)::{lambda(VkSemaphore_T*)#1}>(std::decay&&) [1130]
[629]    0.0    0.00    0.00       4         std::function<void (VkSemaphore_T*)>::~function() [629]
                0.00    0.00       4/157         std::_Function_base::~_Function_base() <cycle 1> [237]
-----------------------------------------------
                0.00    0.00       2/4           VDeleter<VkShaderModule_T*>::~VDeleter() [827]
                0.00    0.00       2/4           std::enable_if<std::__and_<std::__not_<std::is_same<std::decay<VDeleter<VkShaderModule_T*>::VDeleter(VDeleter<VkDevice_T*> const&, std::function<void (VkDevice_T*, VkShaderModule_T*, VkAllocationCallbacks*)>)::{lambda(VkShaderModule_T*)#1}>::type, std::function<void (VkShaderModule_T*)> > >, std::__or_<std::is_void<void>, std::is_convertible<decltype ((__callable_functor((declval<std::decay<VDeleter<VkShaderModule_T*>::VDeleter(VDeleter<VkDevice_T*> const&, std::function<void (VkDevice_T*, VkShaderModule_T*, VkAllocationCallbacks*)>)::{lambda(VkShaderModule_T*)#1}>&>)()))((declval<VkShaderModule_T*>)())), void> > >::value, std::function<void (VkShaderModule_T*)>&>::type std::function<void (VkShaderModule_T*)>::operator=<VDeleter<VkShaderModule_T*>::VDeleter(VDeleter<VkDevice_T*> const&, std::function<void (VkDevice_T*, VkShaderModule_T*, VkAllocationCallbacks*)>)::{lambda(VkShaderModule_T*)#1}>(std::decay&&) [1137]
[630]    0.0    0.00    0.00       4         std::function<void (VkShaderModule_T*)>::~function() [630]
                0.00    0.00       4/157         std::_Function_base::~_Function_base() <cycle 1> [237]
-----------------------------------------------
                0.00    0.00       4/4           std::_Function_base::_Base_manager<void (*)(VkDevice_T*, VkSemaphore_T*, VkAllocationCallbacks const*)>::_M_destroy(std::_Any_data&, std::integral_constant<bool, true>) [569]
[631]    0.0    0.00    0.00       4         void (*&std::_Any_data::_M_access<void (*)(VkDevice_T*, VkSemaphore_T*, VkAllocationCallbacks const*)>())(VkDevice_T*, VkSemaphore_T*, VkAllocationCallbacks const*) [631]
                0.00    0.00       4/198         std::_Any_data::_M_access() [235]
-----------------------------------------------
                0.00    0.00       4/4           std::_Function_base::_Base_manager<void (*)(VkDevice_T*, VkShaderModule_T*, VkAllocationCallbacks const*)>::_M_destroy(std::_Any_data&, std::integral_constant<bool, true>) [571]
[632]    0.0    0.00    0.00       4         void (*&std::_Any_data::_M_access<void (*)(VkDevice_T*, VkShaderModule_T*, VkAllocationCallbacks const*)>())(VkDevice_T*, VkShaderModule_T*, VkAllocationCallbacks const*) [632]
                0.00    0.00       4/198         std::_Any_data::_M_access() [235]
-----------------------------------------------
                0.00    0.00       2/4           std::_Function_base::_Base_manager<VDeleter<VkSemaphore_T*>::VDeleter(VDeleter<VkDevice_T*> const&, std::function<void (VkDevice_T*, VkSemaphore_T*, VkAllocationCallbacks*)>)::{lambda(VkSemaphore_T*)#1}>::_M_init_functor(std::_Any_data&, {lambda(VkSemaphore_T*)#1}&&, std::integral_constant<bool, false>) [998]
                0.00    0.00       2/4           std::_Function_base::_Base_manager<VDeleter<VkSemaphore_T*>::VDeleter(VDeleter<VkDevice_T*> const&, std::function<void (VkDevice_T*, VkSemaphore_T*, VkAllocationCallbacks*)>)::{lambda(VkSemaphore_T*)#1}>::_M_destroy(std::_Any_data&, std::integral_constant<bool, false>) <cycle 1> [994]
[633]    0.0    0.00    0.00       4         VDeleter<VkSemaphore_T*>::VDeleter(VDeleter<VkDevice_T*> const&, std::function<void (VkDevice_T*, VkSemaphore_T*, VkAllocationCallbacks*)>)::{lambda(VkSemaphore_T*)#1}*& std::_Any_data::_M_access<VDeleter<VkSemaphore_T*>::VDeleter(VDeleter<VkDevice_T*> const&, std::function<void (VkDevice_T*, VkSemaphore_T*, VkAllocationCallbacks*)>)::{lambda(VkSemaphore_T*)#1}*>() [633]
                0.00    0.00       4/198         std::_Any_data::_M_access() [235]
-----------------------------------------------
                0.00    0.00       2/4           std::_Function_base::_Base_manager<VDeleter<VkShaderModule_T*>::VDeleter(VDeleter<VkDevice_T*> const&, std::function<void (VkDevice_T*, VkShaderModule_T*, VkAllocationCallbacks*)>)::{lambda(VkShaderModule_T*)#1}>::_M_init_functor(std::_Any_data&, {lambda(VkShaderModule_T*)#1}&&, std::integral_constant<bool, false>) [1004]
                0.00    0.00       2/4           std::_Function_base::_Base_manager<VDeleter<VkShaderModule_T*>::VDeleter(VDeleter<VkDevice_T*> const&, std::function<void (VkDevice_T*, VkShaderModule_T*, VkAllocationCallbacks*)>)::{lambda(VkShaderModule_T*)#1}>::_M_destroy(std::_Any_data&, std::integral_constant<bool, false>) <cycle 1> [1000]
[634]    0.0    0.00    0.00       4         VDeleter<VkShaderModule_T*>::VDeleter(VDeleter<VkDevice_T*> const&, std::function<void (VkDevice_T*, VkShaderModule_T*, VkAllocationCallbacks*)>)::{lambda(VkShaderModule_T*)#1}*& std::_Any_data::_M_access<VDeleter<VkShaderModule_T*>::VDeleter(VDeleter<VkDevice_T*> const&, std::function<void (VkDevice_T*, VkShaderModule_T*, VkAllocationCallbacks*)>)::{lambda(VkShaderModule_T*)#1}*>() [634]
                0.00    0.00       4/198         std::_Any_data::_M_access() [235]
-----------------------------------------------
                0.00    0.00       4/4           Vertex* std::__uninitialized_copy<false>::__uninit_copy<Vertex const*, Vertex*>(Vertex const*, Vertex const*, Vertex*) [1770]
[635]    0.0    0.00    0.00       4         void std::_Construct<Vertex, Vertex const&>(Vertex*, Vertex const&) [635]
                0.00    0.00       4/4           Vertex const& std::forward<Vertex const&>(std::remove_reference<Vertex const&>::type&) [665]
                0.00    0.00       4/80          operator new(unsigned long, void*) [242]
                0.00    0.00       4/4           Vertex::Vertex(Vertex const&) [512]
-----------------------------------------------
                0.00    0.00       4/4           VkQueueFamilyProperties* std::fill_n<VkQueueFamilyProperties*, unsigned long, VkQueueFamilyProperties>(VkQueueFamilyProperties*, unsigned long, VkQueueFamilyProperties const&) [654]
[636]    0.0    0.00    0.00       4         __gnu_cxx::__enable_if<!std::__is_scalar<VkQueueFamilyProperties>::__value, VkQueueFamilyProperties*>::__type std::__fill_n_a<VkQueueFamilyProperties*, unsigned long, VkQueueFamilyProperties>(VkQueueFamilyProperties*, unsigned long, VkQueueFamilyProperties const&) [636]
-----------------------------------------------
                0.00    0.00       4/4           std::vector<VkQueueFamilyProperties, std::allocator<VkQueueFamilyProperties> >::data() [600]
[637]    0.0    0.00    0.00       4         VkQueueFamilyProperties* std::__addressof<VkQueueFamilyProperties>(VkQueueFamilyProperties&) [637]
-----------------------------------------------
                0.00    0.00       4/4           Vertex* std::__uninitialized_copy<false>::__uninit_copy<Vertex const*, Vertex*>(Vertex const*, Vertex const*, Vertex*) [1770]
[638]    0.0    0.00    0.00       4         Vertex* std::__addressof<Vertex>(Vertex&) [638]
-----------------------------------------------
                0.00    0.00       4/4           char const** std::copy<char const* const*, char const**>(char const* const*, char const* const*, char const**) [1213]
[639]    0.0    0.00    0.00       4         std::_Miter_base<char const* const*>::iterator_type std::__miter_base<char const* const*>(char const* const*) [639]
